partnerCode,ctry_trajectory_cluster,ctry_avg_drift,ctry_max_drift,ctry_avg_js_similarity,ctry_min_js_similarity,ctry_avg_new_hs,ctry_avg_lost_hs,ctry_main_quadrant_type
484,1,0.15270094685206162,0.4776266739344815,0.8990762957268923,0.8787455958284272,0.16666666666666666,0.0,C_low_drift_high_JS
724,1,0.14454761696448273,0.30565646365123467,0.8627217059469651,0.7977692252376907,0.16666666666666666,0.3333333333333333,C_low_drift_high_JS
458,1,0.13872639264741268,0.27933863887666555,0.8083375322917513,0.7205437465196814,0.0,0.0,C_low_drift_high_JS
699,1,0.1354976973568293,0.26370085150316913,0.8711904166171628,0.8615129568746476,0.16666666666666666,0.16666666666666666,C_low_drift_high_JS
392,1,0.1330773082464574,0.4421907037281275,0.9253543406203365,0.8832995141712372,0.0,0.0,C_low_drift_high_JS
608,1,0.1268907339477606,0.23443049291244827,0.8634451213832501,0.8006926862058572,0.0,0.16666666666666666,C_low_drift_high_JS
826,1,0.1267263894428655,0.20762994393109865,0.8646879918604741,0.7305150944180714,0.0,0.0,C_low_drift_high_JS
704,1,0.12634265965777594,0.1822404130129488,0.887296667752899,0.8487081783306033,0.0,0.0,C_low_drift_high_JS
124,1,0.11730902573257039,0.2738806423914247,0.8869963301044157,0.8509742780646539,0.0,0.0,C_low_drift_high_JS
764,1,0.1163809202187482,0.28066502339534066,0.867788440621278,0.7815736468537782,0.0,0.0,C_low_drift_high_JS
